name,neighborhood,current_price,original_price,reviews_desc,num_reviews,breakfast,free_cancellation,rooms_left,grade,fully_refundable,reserve_now_pay_later,price_after_taxes,checkin_date,checkout_date,TTT,LOS,Snapshot Date,order
Hyatt Place New York/Chelsea,Chelsea,$329,$365,Very,"1,358",Breakfast included,Yes,,8.28,Yes,No,761 total,10/07/2024,12/07/2024,5,2,05/07/2024,77
Courtyard New York Manhattan/ Midtown East,New York,$389,$409,Excellent,"2,021",No,No,4,8.88,No,No,899 total,10/07/2024,12/07/2024,5,2,05/07/2024,78
Hotel 32 32,New York,$252,$337,Very,"1,643",No,No,,8.08,No,No,655 total,10/07/2024,12/07/2024,5,2,05/07/2024,79
Empire Hotel,New York,$258,N/A,Good,"3,727",No,Yes,,7.67,Yes,Yes,691 total,10/07/2024,12/07/2024,5,2,05/07/2024,80
Hotel Mimosa,New York,$178,$192,Excellent,462,No,Yes,,8.68,Yes,No,416 total,10/07/2024,12/07/2024,5,2,05/07/2024,81
Lotte New York Palace,New York,$567,$668,Excellent,"1,008",No,No,,8.88,No,No,"1,309 total",10/07/2024,12/07/2024,5,2,05/07/2024,82
The Lombardy Hotel,New York,$365,$429,Excellent,"1,001",No,Yes,,8.88,Yes,Yes,874 total,10/07/2024,12/07/2024,5,2,05/07/2024,83
Arlo Midtown,New York,$374,N/A,Wonderful,"5,373",No,No,,9.29,No,No,934 total,10/07/2024,12/07/2024,5,2,05/07/2024,84
The Luxury Collection Hotel Manhattan Midtown,New York,$464,$489,Excellent,"1,002",No,Yes,3,8.68,Yes,Yes,"1,156 total",10/07/2024,12/07/2024,5,2,05/07/2024,85
Hotel Hendricks,Central New York City,$241,N/A,Very,"1,060",No,Yes,,8.48,Yes,Yes,645 total,10/07/2024,12/07/2024,5,2,05/07/2024,86
Tuscany by LuxUrban,New York,$261,N/A,Very,"1,009",No,Yes,,8.48,Yes,No,607 total,10/07/2024,12/07/2024,5,2,05/07/2024,87
SIXTY Lower East Side,New York,$293,$319,Good,"1,004",No,Yes,,7.47,Yes,Yes,681 total,10/07/2024,12/07/2024,5,2,05/07/2024,88
Hilton Garden Inn New York/Central Park South-Midtown West,Theater District,$312,N/A,Good,"1,481",No,No,,7.67,No,Yes,729 total,10/07/2024,12/07/2024,5,2,05/07/2024,89
Hilton Garden Inn New York/Midtown Park Ave,New York,$305,N/A,Very,"1,004",No,No,4,8.48,No,Yes,706 total,10/07/2024,12/07/2024,5,2,05/07/2024,90
Wingate by Wyndham New York Midtown South/5th Ave,New York,$263,$299,Excellent,"1,001",Breakfast included,Yes,4,8.68,Yes,Yes,611 total,10/07/2024,12/07/2024,5,2,05/07/2024,91
"Kimpton Hotel Theta, an IHG Hotel",Theater District,$248,N/A,Wonderful,419,No,No,,9.09,No,No,669 total,10/07/2024,12/07/2024,5,2,05/07/2024,92
"The Time New York, part of JdV by Hyatt",Theater District,$216,N/A,Very,"1,000",No,Yes,,8.08,Yes,No,580 total,10/07/2024,12/07/2024,5,2,05/07/2024,93
The Wall Street Inn,New York,$218,$272,Excellent,"1,000",No,No,,8.88,No,No,507 total,10/07/2024,12/07/2024,5,2,05/07/2024,94
Courtyard New York Manhattan/Times Square West,New York,$363,$454,Wonderful,"1,011",No,Yes,,9.09,Yes,Yes,841 total,10/07/2024,12/07/2024,5,2,05/07/2024,95
Hilton Garden Inn New York/Times Square Central,Theater District,$286,N/A,Very,"1,859",No,No,,8.28,No,Yes,723 total,10/07/2024,12/07/2024,5,2,05/07/2024,96
"Kimpton Hotel Theta, an IHG Hotel",Theater District,$248,N/A,Wonderful,419,No,No,,9.09,No,No,669 total,10/07/2024,12/07/2024,5,2,05/07/2024,97
Library Hotel by Library Hotel Collection,New York,$384,$452,Exceptional,"1,002",No,No,2,9.69,No,No,939 total,10/07/2024,12/07/2024,5,2,05/07/2024,98
Untitled at 3 Freeman Alley,New York,$297,$300,Wonderful,263,Breakfast included,No,,9.29,No,No,758 total,10/07/2024,12/07/2024,5,2,05/07/2024,99
The Westin New York at Times Square,Theater District,$364,N/A,Excellent,"4,323",No,No,5,8.88,No,No,912 total,10/07/2024,12/07/2024,5,2,05/07/2024,100
Sofitel New York,Central New York City,$369,N/A,Excellent,"1,005",No,Yes,,8.68,Yes,Yes,924 total,10/07/2024,12/07/2024,5,2,05/07/2024,101
Radio Hotel,New York,$193,N/A,Excellent,"1,754",No,Yes,,8.68,Yes,No,449 total,10/07/2024,12/07/2024,5,2,05/07/2024,102
Courtyard by Marriott New York Manhattan / Central Park,New York,$350,N/A,Excellent,"1,005",No,No,,8.68,No,No,810 total,10/07/2024,12/07/2024,5,2,05/07/2024,103
W New York - Times Square,Theater District,$355,N/A,Excellent,"1,143",No,No,5,8.68,No,No,881 total,10/07/2024,12/07/2024,5,2,05/07/2024,104
45 Times Square Hotel,Theater District,$280,N/A,Excellent,"1,268",No,Yes,,8.68,Yes,Yes,684 total,10/07/2024,12/07/2024,5,2,05/07/2024,105
DoubleTree by Hilton New York Downtown,New York,$273,N/A,Good,"1,639",No,Yes,,7.87,Yes,Yes,634 total,10/07/2024,12/07/2024,5,2,05/07/2024,106
Hotel Edison Times Square,Theater District,$285,N/A,Very,"4,287",No,Yes,,8.08,Yes,Yes,753 total,10/07/2024,12/07/2024,5,2,05/07/2024,107
"Dream Midtown, by Hyatt",New York,$270,N/A,Very,"1,224",No,Yes,,8.08,Yes,No,696 total,10/07/2024,12/07/2024,5,2,05/07/2024,108
The Westin New York Grand Central,New York,$411,$838,Excellent,"2,625",No,Yes,,8.88,Yes,Yes,"1,069 total",10/07/2024,12/07/2024,5,2,05/07/2024,109
AC Hotel by Marriott New York Downtown,New York,$349,N/A,Wonderful,"1,002",No,Yes,2,9.09,Yes,Yes,808 total,10/07/2024,12/07/2024,5,2,05/07/2024,110
Hampton Inn Manhattan-35th St/Empire State Bldg,New York,$292,N/A,Excellent,"1,006",Breakfast included,No,,8.68,No,Yes,678 total,10/07/2024,12/07/2024,5,2,05/07/2024,111
"InterContinental New York Barclay, an IHG Hotel",New York,$379,N/A,Excellent,"1,005",No,Yes,,8.88,Yes,Yes,967 total,10/07/2024,12/07/2024,5,2,05/07/2024,112
"Kimpton Hotel Eventi, an IHG Hotel",Chelsea,$362,N/A,Wonderful,"1,005",No,No,,9.09,No,No,916 total,10/07/2024,12/07/2024,5,2,05/07/2024,113
Hotel Elysee by Library Hotel Collection,New York,$379,$399,Wonderful,"1,000",No,Yes,,9.29,Yes,Yes,927 total,10/07/2024,12/07/2024,5,2,05/07/2024,114
The Marlton Hotel,Greenwich Village,$399,$443,Wonderful,"1,006",Breakfast included,Yes,3,9.29,Yes,Yes,922 total,10/07/2024,12/07/2024,5,2,05/07/2024,115
Hotel Beacon,Upper West Side,$461,$659,Wonderful,"1,040",No,No,,9.29,No,No,"1,070 total",10/07/2024,12/07/2024,5,2,05/07/2024,116
Romer Hell's Kitchen,New York,$309,N/A,Exceptional,947,No,Yes,,9.49,Yes,Yes,808 total,10/07/2024,12/07/2024,5,2,05/07/2024,117
Courtyard by Marriott New York Manhattan/Upper East Side,New York,$271,N/A,Very,"1,144",No,No,5,8.28,No,No,629 total,10/07/2024,12/07/2024,5,2,05/07/2024,118
"Hotel 50 Bowery, part of JdV by Hyatt",New York,$293,$325,Wonderful,"1,007",No,Yes,,9.09,Yes,No,748 total,10/07/2024,12/07/2024,5,2,05/07/2024,119
"The Pierre, A Taj Hotel, New York",New York,$563,N/A,Wonderful,"1,002",No,Yes,,9.29,Yes,No,"1,367 total",10/07/2024,12/07/2024,5,2,05/07/2024,120
Roxy Hotel New York,New York,$399,N/A,Wonderful,"1,024",No,Yes,,9.29,Yes,Yes,"1,003 total",10/07/2024,12/07/2024,5,2,05/07/2024,121
Madison LES Hotel,New York,$213,$224,Very,725,Breakfast included,No,,8.08,No,No,543 total,10/07/2024,12/07/2024,5,2,05/07/2024,122
The Hotel @ Fifth Avenue,New York,$232,$244,Good,"1,219",No,Yes,,7.87,Yes,No,591 total,10/07/2024,12/07/2024,5,2,05/07/2024,123
Hotel AKA NoMad,New York,$368,N/A,Excellent,"1,004",No,No,,8.68,No,No,931 total,10/07/2024,12/07/2024,5,2,05/07/2024,124
"Thompson Central Park New York, by Hyatt",New York,$476,$560,Wonderful,597,No,No,1,9.09,No,No,"1,179 total",10/07/2024,12/07/2024,5,2,05/07/2024,125
TRYP by Wyndham New York City Times Square / Midtown,New York,$250,$294,Good,"1,611",No,Yes,3,7.47,Yes,Yes,608 total,10/07/2024,12/07/2024,5,2,05/07/2024,126
Artezen Hotel,New York,$350,$389,Exceptional,"1,348",No,No,1,9.69,No,No,843 total,10/07/2024,12/07/2024,5,2,05/07/2024,127
Hampton Inn Manhattan-Chelsea,Chelsea,$286,N/A,Very,"1,003",Breakfast included,Yes,,8.08,Yes,Yes,663 total,10/07/2024,12/07/2024,5,2,05/07/2024,128
The Prince Kitano New York,New York,$416,$489,Wonderful,"1,518",No,Yes,,9.29,Yes,Yes,961 total,10/07/2024,12/07/2024,5,2,05/07/2024,129
"EVEN Hotel New York - Midtown East, an IHG Hotel",New York,$299,N/A,Excellent,"1,187",No,No,,8.88,No,No,751 total,10/07/2024,12/07/2024,5,2,05/07/2024,130
SpringHill Suites by Marriott New York Manhattan Times Square,Theater District,$235,N/A,Good,8,Breakfast included,Yes,1,7.67,Yes,No,547 total,10/07/2024,12/07/2024,5,2,05/07/2024,131
Motto By Hilton New York City Times Square,Theater District,$244,N/A,Wonderful,895,No,Yes,,9.09,Yes,Yes,636 total,10/07/2024,12/07/2024,5,2,05/07/2024,132
Four Points By Sheraton New York Downtown,New York,$249,N/A,Very,"1,575",No,Yes,5,8.08,Yes,Yes,578 total,10/07/2024,12/07/2024,5,2,05/07/2024,133
Hyatt Centric Wall Street New York,New York,$284,$315,Excellent,"1,004",No,Yes,6,8.88,Yes,No,738 total,10/07/2024,12/07/2024,5,2,05/07/2024,134
Ace Hotel New York,New York,$319,N/A,Very,"1,006",No,Yes,1,8.28,Yes,Yes,819 total,10/07/2024,12/07/2024,5,2,05/07/2024,135
The Broome,SoHo,$332,$369,Exceptional,282,Breakfast included,Yes,1,9.49,Yes,No,845 total,10/07/2024,12/07/2024,5,2,05/07/2024,136
Hyatt Place New York City/Times Square,New York,$319,$355,Very,"1,559",Breakfast included,Yes,,8.08,Yes,No,739 total,10/07/2024,12/07/2024,5,2,05/07/2024,137
Carnegie Hotel,New York,$324,N/A,Exceptional,"1,004",No,Yes,,9.49,Yes,Yes,808 total,10/07/2024,12/07/2024,5,2,05/07/2024,138
SpringHill Suites by Marriott New York Manhattan/Chelsea,Chelsea,$304,N/A,Excellent,514,Breakfast included,No,,8.68,No,No,709 total,10/07/2024,12/07/2024,5,2,05/07/2024,139
Pestana CR7 Times Square,New York,$244,N/A,Excellent,678,No,Yes,1,8.88,Yes,Yes,622 total,10/07/2024,12/07/2024,5,2,05/07/2024,140
"Crowne Plaza Times Square Manhattan, an IHG Hotel",Theater District,$346,N/A,Very,"2,151",No,No,,8.28,No,No,885 total,10/07/2024,12/07/2024,5,2,05/07/2024,141
The Wallace,Upper West Side,$417,N/A,Exceptional,871,No,Yes,2,9.89,Yes,Yes,964 total,10/07/2024,12/07/2024,5,2,05/07/2024,142
31 Street Broadway Hotel,New York,$55,N/A,N/A,854,No,No,,5.25,No,No,385 total,10/07/2024,12/07/2024,5,2,05/07/2024,143
"Dream Downtown, by Hyatt",New York,$279,$310,Good,"1,077",No,No,1,7.67,No,No,762 total,10/07/2024,12/07/2024,5,2,05/07/2024,144
Fitzpatrick Manhattan Hotel,New York,$313,N/A,Wonderful,"1,004",No,Yes,3,9.09,Yes,Yes,783 total,10/07/2024,12/07/2024,5,2,05/07/2024,145
The Solita Soho Hotel,New York,$201,$219,Good,"1,004",No,Yes,,7.87,Yes,No,515 total,10/07/2024,12/07/2024,5,2,05/07/2024,146
Hotel Hayden,Chelsea,$204,N/A,Good,"1,002",Breakfast included,Yes,,7.87,Yes,Yes,560 total,10/07/2024,12/07/2024,5,2,05/07/2024,147
Made Hotel,New York,$391,N/A,Wonderful,324,No,No,3,9.29,No,No,972 total,10/07/2024,12/07/2024,5,2,05/07/2024,148
Millennium Hotel Broadway Times Square,Theater District,$346,$384,Good,"5,932",No,Yes,,7.47,Yes,Yes,869 total,10/07/2024,12/07/2024,5,2,05/07/2024,149
Embassy Suites by Hilton New York Manhattan Times Square,New York,$322,$348,Very,"1,723",Breakfast included,Yes,,8.28,Yes,Yes,815 total,10/07/2024,12/07/2024,5,2,05/07/2024,150
La Quinta Inn & Suites by Wyndham Times Square South,New York,$263,$309,Excellent,"1,003",Breakfast included,Yes,,8.88,Yes,Yes,653 total,10/07/2024,12/07/2024,5,2,05/07/2024,151
Renaissance New York Times Square Hotel by Marriott,Theater District,$339,N/A,Wonderful,"1,012",No,No,4,9.09,No,No,854 total,10/07/2024,12/07/2024,5,2,05/07/2024,152
N/A,N/A,N/A,N/A,N/A,N/A,No,No,,N/A,No,No,N/A,10/07/2024,13/07/2024,5,3,05/07/2024,3
"Kimpton Hotel Theta, an IHG Hotel",Theater District,$240,N/A,Wonderful,419,No,No,,9.09,No,No,978 total,10/07/2024,13/07/2024,5,3,05/07/2024,4
Penny Williamsburg,Williamsburg,$274,$322,Exceptional,516,No,No,,9.69,No,No,"1,063 total",10/07/2024,13/07/2024,5,3,05/07/2024,5
Radio Hotel,New York,$207,N/A,Excellent,"1,754",No,Yes,,8.68,Yes,No,722 total,10/07/2024,13/07/2024,5,3,05/07/2024,6
"PUBLIC, an Ian Schrager hotel",New York,$486,N/A,Very,"2,614",No,Yes,,8.28,Yes,Yes,"1,820 total",10/07/2024,13/07/2024,5,3,05/07/2024,7
"Club Quarters, Times Square - Midtown",Central New York City,$228,$268,Excellent,"2,626",No,Yes,,8.68,Yes,Yes,882 total,10/07/2024,13/07/2024,5,3,05/07/2024,8
The New Yorker A Wyndham Hotel,New York,$198,$233,Very,"4,647",No,Yes,4,8.28,Yes,Yes,793 total,10/07/2024,13/07/2024,5,3,05/07/2024,9
"Club Quarters Hotel, Grand Central",New York,$238,$280,Excellent,"1,996",No,Yes,,8.68,Yes,Yes,915 total,10/07/2024,13/07/2024,5,3,05/07/2024,10
Hyatt Grand Central New York,New York,$259,$305,Very,"3,726",No,Yes,,8.08,Yes,No,"1,041 total",10/07/2024,13/07/2024,5,3,05/07/2024,11
Virgin Hotels New York City,New York,$307,$352,Excellent,"1,501",No,Yes,7,8.88,Yes,No,"1,183 total",10/07/2024,13/07/2024,5,3,05/07/2024,12
"The Cloud One New York-Downtown, by the Motel One Group",New York,$202,N/A,Excellent,625,No,Yes,1,8.88,Yes,No,707 total,10/07/2024,13/07/2024,5,3,05/07/2024,13
Tempo by Hilton New York Times Square,Theater District,$365,N/A,Exceptional,"2,643",No,No,,9.49,No,Yes,"1,387 total",10/07/2024,13/07/2024,5,3,05/07/2024,14
Pod Times Square,New York,$182,N/A,Excellent,"4,179",No,No,,8.88,No,No,706 total,10/07/2024,13/07/2024,5,3,05/07/2024,15
Sonesta Simply Suites Jersey City,Jersey City,$243,$270,Excellent,"1,002",No,Yes,,8.68,Yes,Yes,850 total,10/07/2024,13/07/2024,5,3,05/07/2024,16
citizenM New York Bowery,New York,$288,$339,Wonderful,"1,145",No,No,,9.29,No,No,"1,002 total",10/07/2024,13/07/2024,5,3,05/07/2024,17
Hotel St. James,Theater District,$248,$275,Excellent,"4,404",No,No,,8.68,No,No,863 total,10/07/2024,13/07/2024,5,3,05/07/2024,18
Virgin Hotels New York City,New York,$307,$352,Excellent,"1,501",No,Yes,7,8.88,Yes,No,"1,183 total",10/07/2024,13/07/2024,5,3,05/07/2024,19
Chelsea Savoy Hotel,Chelsea,$217,$255,Excellent,"1,962",Breakfast included,Yes,,8.68,Yes,Yes,757 total,10/07/2024,13/07/2024,5,3,05/07/2024,20
Hotel Stanford,New York,$258,$273,Excellent,100,No,Yes,,8.88,Yes,No,900 total,10/07/2024,13/07/2024,5,3,05/07/2024,21
World Center Hotel,New York,$253,$298,Excellent,"2,047",No,Yes,,8.88,Yes,Yes,968 total,10/07/2024,13/07/2024,5,3,05/07/2024,22
YOTEL New York Times Square,New York,$186,$232,Good,"2,301",No,Yes,,7.47,Yes,Yes,786 total,10/07/2024,13/07/2024,5,3,05/07/2024,23
The Belvedere Hotel,New York,$213,$242,Excellent,"3,539",No,Yes,2,8.68,Yes,Yes,819 total,10/07/2024,13/07/2024,5,3,05/07/2024,24
The FIDI Hotel,New York,$183,$216,Excellent,417,No,Yes,5,8.88,Yes,Yes,745 total,10/07/2024,13/07/2024,5,3,05/07/2024,25
Park Terrace Hotel,Central New York City,$344,$367,Exceptional,"1,316",No,No,,9.49,No,No,"1,317 total",10/07/2024,13/07/2024,5,3,05/07/2024,26
Lotte New York Palace,New York,$410,$615,Excellent,"1,008",No,No,4,8.88,No,No,"1,422 total",10/07/2024,13/07/2024,5,3,05/07/2024,27
Hotel Boutique at Grand Central,New York,$238,$280,Excellent,"1,066",No,Yes,,8.68,Yes,Yes,915 total,10/07/2024,13/07/2024,5,3,05/07/2024,28
Motto By Hilton New York City Times Square,Theater District,$221,$246,Wonderful,895,No,Yes,,9.09,Yes,Yes,875 total,10/07/2024,13/07/2024,5,3,05/07/2024,29
Hilton Garden Inn New York/Manhattan-Chelsea,Chelsea,$288,$339,Very,"1,794",No,Yes,,8.48,Yes,Yes,"1,002 total",10/07/2024,13/07/2024,5,3,05/07/2024,30
Doubletree by Hilton New York Times Square South,New York,$314,N/A,Excellent,"3,772",No,Yes,,8.88,Yes,Yes,"1,092 total",10/07/2024,13/07/2024,5,3,05/07/2024,31
"Club Quarters Hotel, World Trade Center",New York,$253,$298,Excellent,"1,415",No,Yes,,8.68,Yes,Yes,968 total,10/07/2024,13/07/2024,5,3,05/07/2024,32
Lotte New York Palace,New York,$410,$615,Excellent,"1,008",No,No,4,8.88,No,No,"1,422 total",10/07/2024,13/07/2024,5,3,05/07/2024,33
Hyatt House Jersey City,Jersey City,$305,$339,Excellent,"1,299",Breakfast included,Yes,7,8.68,Yes,No,"1,069 total",10/07/2024,13/07/2024,5,3,05/07/2024,34
Soho 54,New York,$202,N/A,Good,"1,044",No,Yes,,7.47,Yes,Yes,810 total,10/07/2024,13/07/2024,5,3,05/07/2024,35
"Candlewood Suites New York City-Times Square, an IHG Hotel",New York,$196,$218,Very,"1,006",No,No,,8.08,No,No,743 total,10/07/2024,13/07/2024,5,3,05/07/2024,36
citizenM New York Times Square,Theater District,$312,N/A,Wonderful,"1,075",No,No,,9.29,No,No,"1,086 total",10/07/2024,13/07/2024,5,3,05/07/2024,37
"Martinique New York on Broadway, Curio Collection by Hilton",New York,$226,N/A,Excellent,"1,170",No,No,,8.88,No,No,928 total,10/07/2024,13/07/2024,5,3,05/07/2024,38
Sheraton Tribeca New York Hotel,New York,$263,N/A,Very,"1,005",No,Yes,,8.48,Yes,Yes,916 total,10/07/2024,13/07/2024,5,3,05/07/2024,39
Radio City Apartments,Theater District,$235,$263,Excellent,"3,585",No,Yes,6,8.88,Yes,No,821 total,10/07/2024,13/07/2024,5,3,05/07/2024,40
Sheraton New York Times Square Hotel,Theater District,$291,N/A,Good,"2,263",No,No,5,7.87,No,No,"1,102 total",10/07/2024,13/07/2024,5,3,05/07/2024,41
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,New York,$247,N/A,Excellent,"1,660",No,Yes,,8.88,Yes,Yes,861 total,10/07/2024,13/07/2024,5,3,05/07/2024,42
The Washington by LuxUrban,New York,$246,N/A,Very,"1,006",No,Yes,,8.28,Yes,No,856 total,10/07/2024,13/07/2024,5,3,05/07/2024,43
"The Jewel Hotel, New York",Central New York City,$318,$334,Wonderful,"2,042",No,Yes,,9.29,Yes,Yes,"1,190 total",10/07/2024,13/07/2024,5,3,05/07/2024,44
Ameritania Hotel at Times Square,Theater District,$249,N/A,Excellent,"3,132",No,Yes,,8.68,Yes,Yes,935 total,10/07/2024,13/07/2024,5,3,05/07/2024,45
Arlo Midtown,New York,$300,N/A,Wonderful,"5,373",No,No,,9.29,No,No,"1,146 total",10/07/2024,13/07/2024,5,3,05/07/2024,46
Hampton Inn Manhattan/Times Square Central,Theater District,$293,N/A,Wonderful,"1,628",Breakfast included,No,,9.09,No,Yes,"1,020 total",10/07/2024,13/07/2024,5,3,05/07/2024,47
Courtyard New York Manhattan/ Midtown East,New York,$340,$359,Excellent,"2,021",No,No,4,8.88,No,No,"1,181 total",10/07/2024,13/07/2024,5,3,05/07/2024,48
The Hotel @ Fifth Avenue,New York,$187,$237,Good,"1,219",No,Yes,1,7.87,Yes,No,731 total,10/07/2024,13/07/2024,5,3,05/07/2024,49
Millennium Downtown New York,New York,$243,$286,Good,"2,347",No,Yes,,7.47,Yes,Yes,967 total,10/07/2024,13/07/2024,5,3,05/07/2024,50
Hilton Garden Inn New York/West 35th Street,New York,$364,$428,Wonderful,"2,104",No,Yes,,9.09,Yes,No,"1,262 total",10/07/2024,13/07/2024,5,3,05/07/2024,51
Sofitel New York,Central New York City,$339,N/A,Excellent,"1,005",No,Yes,,8.68,Yes,Yes,"1,283 total",10/07/2024,13/07/2024,5,3,05/07/2024,52
Arlo Midtown,New York,$300,N/A,Wonderful,"5,373",No,No,,9.29,No,No,"1,146 total",10/07/2024,13/07/2024,5,3,05/07/2024,53
Grayson Hotel in the Unbound Collection by Hyatt,Central New York City,$308,$342,Wonderful,326,No,No,,9.29,No,No,"1,173 total",10/07/2024,13/07/2024,5,3,05/07/2024,54
M Social Hotel Times Square New York,Theater District,$290,$322,Wonderful,"4,096",No,Yes,,9.09,Yes,Yes,"1,130 total",10/07/2024,13/07/2024,5,3,05/07/2024,55
Hard Rock Hotel New York,Theater District,$399,$469,Exceptional,"2,645",No,No,,9.49,No,No,"1,521 total",10/07/2024,13/07/2024,5,3,05/07/2024,56
Broadway Plaza Hotel,New York,$302,$336,Wonderful,"1,524",No,No,1,9.29,No,No,"1,085 total",10/07/2024,13/07/2024,5,3,05/07/2024,57
Best Western Plus Soho Hotel,New York,$228,N/A,Wonderful,146,Breakfast included,No,7,9.29,No,No,796 total,10/07/2024,13/07/2024,5,3,05/07/2024,58
Aura Hotel Times Square,Theater District,$247,$309,Excellent,73,No,Yes,,8.88,Yes,Yes,966 total,10/07/2024,13/07/2024,5,3,05/07/2024,59
Four Points By Sheraton New York Downtown,New York,$232,N/A,Very,"1,575",No,Yes,5,8.08,Yes,Yes,810 total,10/07/2024,13/07/2024,5,3,05/07/2024,60
Motto By Hilton New York City Times Square,Theater District,$221,$246,Wonderful,895,No,Yes,,9.09,Yes,Yes,875 total,10/07/2024,13/07/2024,5,3,05/07/2024,61
Renaissance New York Times Square Hotel by Marriott,Theater District,$320,N/A,Wonderful,"1,012",No,No,4,9.09,No,No,"1,216 total",10/07/2024,13/07/2024,5,3,05/07/2024,62
Wingate by Wyndham New York Midtown South/5th Ave,New York,$257,$292,Excellent,"1,001",Breakfast included,Yes,4,8.68,Yes,Yes,896 total,10/07/2024,13/07/2024,5,3,05/07/2024,63
The Gregorian,New York,$262,$276,Wonderful,"1,263",No,Yes,,9.29,Yes,Yes,"1,033 total",10/07/2024,13/07/2024,5,3,05/07/2024,64
The Solita Soho Hotel,New York,$174,$222,Good,"1,004",No,Yes,,7.87,Yes,No,680 total,10/07/2024,13/07/2024,5,3,05/07/2024,65
The Hilton Club - New York,Central New York City,$306,$364,Wonderful,360,No,Yes,,9.09,Yes,Yes,"1,069 total",10/07/2024,13/07/2024,5,3,05/07/2024,66
The Flat NYC,New York,$203,$254,Excellent,292,No,No,1,8.68,No,No,709 total,10/07/2024,13/07/2024,5,3,05/07/2024,67
Warwick New York,Central New York City,$259,$272,Excellent,"1,459",No,No,,8.68,No,No,"1,004 total",10/07/2024,13/07/2024,5,3,05/07/2024,68
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",Chelsea,$222,N/A,Good,"1,000",No,Yes,3,7.47,Yes,Yes,776 total,10/07/2024,13/07/2024,5,3,05/07/2024,69
Courtyard New York Manhattan/Times Square West,New York,$343,$429,Wonderful,"1,011",No,Yes,,9.09,Yes,Yes,"1,192 total",10/07/2024,13/07/2024,5,3,05/07/2024,70
Hyatt Place New York/Chelsea,Chelsea,$297,$330,Very,"1,358",Breakfast included,Yes,,8.28,Yes,No,"1,032 total",10/07/2024,13/07/2024,5,3,05/07/2024,71
Hotel Hendricks,Central New York City,$224,$236,Very,"1,060",No,Yes,,8.48,Yes,Yes,910 total,10/07/2024,13/07/2024,5,3,05/07/2024,72
Tuscany by LuxUrban,New York,$257,N/A,Very,"1,009",No,Yes,,8.48,Yes,No,894 total,10/07/2024,13/07/2024,5,3,05/07/2024,73
Hilton Garden Inn New York/Times Square Central,Theater District,$260,$269,Very,"1,859",No,No,,8.28,No,Yes,994 total,10/07/2024,13/07/2024,5,3,05/07/2024,74
Pod 39,New York,$224,N/A,Excellent,"1,530",No,No,,8.88,No,No,851 total,10/07/2024,13/07/2024,5,3,05/07/2024,75
The Westin New York at Times Square,Theater District,$334,N/A,Excellent,"4,323",No,Yes,5,8.88,Yes,Yes,"1,264 total",10/07/2024,13/07/2024,5,3,05/07/2024,76
Fairfield Inn & Suites New York Manhattan / Central Park,New York,$239,N/A,Very,"1,002",No,No,5,8.48,No,No,832 total,10/07/2024,13/07/2024,5,3,05/07/2024,77
Romer Hell's Kitchen,New York,$306,$322,Exceptional,947,No,Yes,,9.49,Yes,Yes,"1,203 total",10/07/2024,13/07/2024,5,3,05/07/2024,78
Mondrian Park Avenue,New York,$225,$306,Good,"1,009",No,Yes,1,7.47,Yes,No,924 total,10/07/2024,13/07/2024,5,3,05/07/2024,79
Comfort Inn Manhattan - Midtown West,New York,$216,N/A,Good,"1,203",Breakfast included,Yes,1,7.47,Yes,Yes,754 total,10/07/2024,13/07/2024,5,3,05/07/2024,80
The Pearl New York,Theater District,$302,$336,Exceptional,"1,384",No,Yes,,9.49,Yes,Yes,"1,154 total",10/07/2024,13/07/2024,5,3,05/07/2024,81
Hilton Garden Inn New York/Midtown Park Ave,New York,$278,N/A,Very,"1,004",No,No,4,8.48,No,Yes,969 total,10/07/2024,13/07/2024,5,3,05/07/2024,82
